Date;Open;High;Low;Close;Predicted Hi-Lo;Predicted Median Price;Predicted Close
2008.08.29;1.4694;1.4767;1.464;1.4678;0.01607075988512016;1.471797863529224;1.4694556398072538
2008.09.01;1.4707;1.4723;1.4581;1.4586;0.016015953752803194;1.4700301654207266;1.4686578537856776
2008.09.02;1.4587;1.4599;1.4464;1.4513;0.016049273129854633;1.466038705841454;1.4626504238742069
2008.09.03;1.4512;1.4528;1.4383;1.449;0.016110352443283345;1.4597634375379809;1.4573740338327177
2008.09.04;1.4491;1.4542;1.4209;1.4239;0.01619753935726291;1.4529880011483058;1.453709909753149
2008.09.05;1.424;1.4348;1.4196;1.4267;0.016831952358778223;1.4423022526517828;1.4392772571954218
2008.09.08;1.4377;1.4428;1.4053;1.4117;0.016988737480915797;1.433873662078077;1.431960925725817
2008.09.09;1.4118;1.4226;1.4046;1.4106;0.017681966362631793;1.4255689235733808;1.4207022697339182
2008.09.10;1.4107;1.4179;1.3953;1.3965;0.01789625658318581;1.4179006110739436;1.4149539500060482
2008.09.11;1.397;1.404;1.3881;1.4018;0.01832420210262138;1.408887294849883;1.4048341906447386
2008.09.12;1.4012;1.4231;1.3971;1.4224;0.018544765202028194;1.4027009549669502;1.4023896531134945
2008.09.15;1.4293;1.4481;1.4084;1.4273;0.018846761151277976;1.407227352173103;1.4111963005696107
2008.09.16;1.4276;1.4282;1.4071;1.4096;0.01941916033790865;1.4167511585236758;1.4184668193956507
2008.09.17;1.41;1.4384;1.4094;1.4323;0.01971074851481174;1.4145898102860406;1.4118955284796126
2008.09.18;1.4328;1.4542;1.4278;1.4324;0.019851102761695324;1.4220274132550905;1.4207946346332236
2008.09.19;1.4323;1.4498;1.415;1.4467;0.019970792977083356;1.4309020909474854;1.4264173272457459
2008.09.22;1.449;1.4867;1.4436;1.4798;0.020184431391955842;1.435379581737098;1.4366879213631842
2008.09.23;1.4796;1.4825;1.4622;1.4671;0.020294831630010345;1.4521632820323422;1.457844399548377
2008.09.24;1.467;1.4746;1.4603;1.4613;0.020149852645276124;1.4610461430535093;1.4603875447575068
2008.09.25;1.4612;1.4767;1.4561;1.4617;0.01980394116029019;1.4651747814370806;1.4611879375007955
2008.09.26;1.4615;1.4677;1.4554;1.4613;0.019469463664817884;1.4668009600201526;1.4639993743183517
2008.09.29;1.4517;1.4575;1.4302;1.4417;0.019126090876415064;1.4657578112609206;1.4637229398741916
2008.09.30;1.4418;1.4426;1.4008;1.4114;0.01941956210732894;1.4555488181851943;1.4543802740771528
2008.10.01;1.4113;1.4174;1.3975;1.4008;0.020056385126132142;1.4365773300941203;1.4350942469758976
2008.10.02;1.4009;1.4024;1.3747;1.38;0.02024426282260447;1.4199493874827231;1.4178398447933946
2008.10.03;1.3801;1.3906;1.3702;1.3771;0.020748943584640515;1.4013619540421653;1.3993839521078613
2008.10.06;1.3637;1.3678;1.3443;1.3483;0.020949116371417966;1.3874483251868492;1.3888950263070934
2008.10.07;1.3486;1.3743;1.3483;1.3617;0.021705819167263354;1.3670483005166496;1.366369973453233
2008.10.08;1.3616;1.3756;1.3544;1.3631;0.02226194354838098;1.362503753829572;1.3628717342261232
2008.10.09;1.3632;1.3785;1.3577;1.3598;0.022741260630519084;1.360749669000429;1.3607528270749296
2008.10.10;1.3597;1.3649;1.3258;1.3408;0.0231940505404861;1.3615043553482211;1.3595019564487532
2008.10.13;1.358;1.3682;1.3456;1.3596;0.024286026902257774;1.3521822717991638;1.347377791615004
2008.10.14;1.3595;1.3768;1.359;1.3619;0.024514226437010376;1.3561659817534395;1.352137554821962
2008.10.15;1.362;1.3687;1.3449;1.3459;0.024676458522143018;1.3606949278434104;1.3553021700201109
2008.10.16;1.3461;1.3538;1.3345;1.348;0.024984148809714727;1.3570761585728384;1.3504489408439884
2008.10.17;1.3479;1.3517;1.3386;1.341;0.02504031887567856;1.3512916193457796;1.3473281420239698
2008.10.20;1.3405;1.353;1.3287;1.333;0.02497605381039161;1.3486474751729378;1.3430879756577292
2008.10.21;1.3331;1.3353;1.3051;1.3054;0.02516102813229742;1.343846741051512;1.3389420487008177
2008.10.22;1.3055;1.3077;1.2737;1.2825;0.025696028671945762;1.3287674677517005;1.323677277128717
2008.10.23;1.2826;1.3004;1.2727;1.2962;0.0265193208519184;1.308100385615718;1.3026607851284817
2008.10.24;1.2963;1.2973;1.2496;1.2622;0.026883118337975413;1.2993217421633487;1.298307813816195
2008.10.27;1.2576;1.2685;1.2334;1.2461;0.028168038553237004;1.2825486191914723;1.2819010612327353
2008.10.28;1.2463;1.2833;1.2329;1.2816;0.02911661266945716;1.263807257326049;1.2642555956622334
2008.10.29;1.2815;1.299;1.2626;1.2951;0.030037931318990015;1.26335045342421;1.2703605349127014
2008.10.30;1.295;1.329;1.2805;1.2875;0.030601401575157894;1.2721938678412126;1.279757473129203
2008.10.31;1.2874;1.2894;1.2667;1.2725;0.031493168168415166;1.2834143319974047;1.2830856453232111
2008.11.03;1.2769;1.2897;1.2575;1.2583;0.03165685181938755;1.2800838288376635;1.275236955476593
2008.11.04;1.2584;1.3048;1.2525;1.2994;0.032360692146124054;1.2769545582236617;1.2649083024329524
2008.11.05;1.2993;1.3115;1.2792;1.2927;0.032866191060964854;1.2852350267256756;1.2823149916229155
2008.11.06;1.293;1.2955;1.2675;1.2678;0.03285865492745558;1.2879573626953902;1.2890549154021809
2008.11.07;1.2677;1.285;1.2653;1.2717;0.03306430244911916;1.281352970209569;1.2764872970947205
2008.11.10;1.2816;1.2927;1.2718;1.275;0.03250353688033161;1.2789458602616004;1.2722971645031629
2008.11.11;1.2749;1.28;1.2506;1.2511;0.03196046791323442;1.2805400651029744;1.274139535004037
2008.11.12;1.251;1.2631;1.2436;1.2453;0.03210990744044829;1.2707157383241365;1.2663536524858034
2008.11.13;1.2454;1.2854;1.2389;1.2786;0.031955441342437094;1.2604044907298475;1.2574386317543187
2008.11.14;1.2785;1.2828;1.2571;1.2604;0.032413212943758034;1.2636681447122133;1.2654937405104132
2008.11.17;1.2537;1.2742;1.2512;1.2634;0.03248379664752895;1.2637166788377092;1.2628695836708579
2008.11.18;1.2635;1.27;1.2566;1.2636;0.032111274582112444;1.2625336489637586;1.26375169526708
2008.11.19;1.2637;1.2813;1.2472;1.2497;0.03158445100072289;1.2625903353072152;1.2624206506967672
2008.11.20;1.2492;1.2593;1.2434;1.2454;0.03212100137882592;1.262690999376714;1.2556122887831533
2008.11.21;1.2453;1.2638;1.2423;1.2587;0.03185156460266864;1.257294668374853;1.2517831140407594
2008.11.24;1.2608;1.2959;1.2563;1.2948;0.0315556788825666;1.2554169768574126;1.2557767860208615
2008.11.25;1.2944;1.308;1.2803;1.3056;0.03151993628019988;1.2679362394753124;1.271974800339823
2008.11.26;1.3057;1.3057;1.2819;1.2878;0.031071748058471762;1.2808563573836407;1.287598852846337
2008.11.27;1.2877;1.2968;1.286;1.2896;0.030671845671055672;1.2853369754321289;1.2866756829606136
2008.11.28;1.2899;1.2957;1.2646;1.269;0.02991014399519124;1.2899153259468532;1.2872232664269572
2008.12.01;1.2694;1.2712;1.2585;1.2616;0.030087799066630564;1.2867814039652656;1.2796529767322669
2008.12.02;1.2615;1.2765;1.2562;1.2719;0.029672934128544045;1.2773517579045315;1.2739554855436872
2008.12.03;1.2721;1.274;1.26;1.2712;0.02928041039876785;1.272385696016556;1.273508330606797
2008.12.04;1.2713;1.2847;1.2549;1.2771;0.02888877598855607;1.2690636936825712;1.2712441654753375
2008.12.05;1.2772;1.2798;1.2627;1.2717;0.028751108542355932;1.2688894739070795;1.274357947247689
2008.12.08;1.2723;1.2966;1.2714;1.2937;0.028280133619658306;1.26875762605304;1.2735537419268266
2008.12.09;1.2936;1.3;1.2799;1.2924;0.02800831104220026;1.2773375020955138;1.2829004610649073
2008.12.10;1.2925;1.3069;1.2903;1.302;0.02783538376775014;1.2840435020756262;1.2868813347478099
2008.12.11;1.3019;1.3403;1.3;1.3345;0.027400816856889203;1.2918549448028083;1.2946606667878144
2008.12.12;1.3342;1.3414;1.325;1.3367;0.027254315780142518;1.3087997815661179;1.311822674638982
2008.12.15;1.3394;1.3726;1.3392;1.3702;0.02667666352059883;1.3211169332160546;1.322676030861961
2008.12.16;1.3701;1.4147;1.3629;1.4047;0.026065236592120268;1.3409598364629325;1.345290632603596
2008.12.17;1.4048;1.4437;1.4008;1.4404;0.025700784316328974;1.3674675980488715;1.373813806473183
2008.12.18;1.4403;1.4719;1.4186;1.4266;0.025060280954702023;1.3972173287482825;1.4044461374851305
2008.12.19;1.4265;1.431;1.3822;1.3912;0.02496669287978411;1.4186557030960367;1.4161825168784854
2008.12.22;1.3924;1.4124;1.3902;1.3948;0.025091776514177565;1.414528044182176;1.406091824122886
2008.12.23;1.3947;1.4021;1.3915;1.3925;0.02444768067456041;1.4113708287522275;1.403377268488837
2008.12.24;1.3924;1.4018;1.3918;1.3968;0.023593222806885042;1.4058125794000602;1.402677394007087
2008.12.26;1.4062;1.4115;1.4018;1.4025;0.022743871629385973;1.4004518896515186;1.4027507230366147
2008.12.29;1.4073;1.436;1.3914;1.3958;0.022041118816005078;1.3997591846469135;1.403475088280529
2008.12.30;1.3957;1.4218;1.3939;1.4108;0.022282638394117833;1.402165933329971;1.4000093548184958
2008.12.31;1.4107;1.4145;1.3849;1.3917;0.022141557768209204;1.405307914594384;1.406096224549364
2009.01.02;1.3964;1.3986;1.384;1.392;0.02236889568106876;1.4004409581583044;1.4021640009817944
2009.01.05;1.3885;1.3962;1.3546;1.3628;0.022276476722812324;1.3971648773368515;1.3978083914938262
2009.01.06;1.3629;1.3658;1.3313;1.3498;0.023250518062984844;1.3853544869245342;1.3793163703652105
2009.01.07;1.35;1.3746;1.3432;1.3655;0.023938259950421713;1.3672073451652011;1.3646776703650745
2009.01.08;1.3656;1.3797;1.3533;1.3703;0.02426874012300872;1.3625530303560232;1.3644252776742367
2009.01.09;1.3704;1.375;1.3414;1.3477;0.024438227530240476;1.363273346771499;1.3666458022214263
2009.01.12;1.3461;1.3462;1.3289;1.3366;0.025041498135225174;1.3561748649623364;1.3566595230989906
2009.01.13;1.3364;1.337;1.314;1.318;0.025188598176146267;1.3463445023489207;1.3453201875176426
2009.01.14;1.3179;1.3336;1.3093;1.316;0.025767616002522902;1.3352728028325886;1.3307429469755687
2009.01.15;1.3164;1.3239;1.3026;1.3137;0.026278435252367758;1.3283315998861787;1.3242220013909323
2009.01.16;1.3136;1.3343;1.3136;1.3266;0.026605524637571664;1.319007396629723;1.3194624984104197
2009.01.19;1.3351;1.3385;1.3058;1.3061;0.026708028668136735;1.3203036680162643;1.320338173367792
2009.01.20;1.3062;1.3105;1.2855;1.2858;0.027354091083320778;1.317687517924203;1.3106339033519487
2009.01.21;1.2859;1.3085;1.2824;1.3066;0.027746277116252792;1.3061197446293573;1.2986685380459453
2009.01.22;1.3065;1.3082;1.2906;1.3017;0.027898245289511542;1.302881223970527;1.3028761311211452
2009.01.23;1.3016;1.3033;1.2764;1.2974;0.028044175210408553;1.301543670337327;1.3016934064932688
2009.01.26;1.2918;1.3236;1.2861;1.3206;0.028458581592098926;1.2967663487816956;1.2989949350670087
2009.01.27;1.3207;1.3329;1.3118;1.3183;0.028626740654024287;1.3024032661260894;1.3083605471400612
2009.01.28;1.3182;1.3326;1.3102;1.3152;0.028501297584427567;1.310330308258905;1.3104731049770686
2009.01.29;1.3151;1.3178;1.2932;1.2937;0.02837159960153574;1.315513265451704;1.312233948889557
2009.01.30;1.2938;1.294;1.2763;1.2811;0.028406153001639678;1.3094889339264508;1.30440847170492
2009.02.02;1.2751;1.2898;1.2706;1.2814;0.028479749075046426;1.2990745474588086;1.2927416764135227
2009.02.03;1.2815;1.3056;1.28;1.3016;0.028510287932502834;1.291777801292095;1.2880901475235018
2009.02.04;1.3015;1.3069;1.2812;1.2834;0.028267726866797772;1.292334722889488;1.2959735006712954
2009.02.05;1.2835;1.2904;1.276;1.2786;0.028414763436729617;1.2884728653552495;1.2884912169283596
2009.02.06;1.2787;1.2991;1.2746;1.2939;0.028139113391096433;1.2845741677674831;1.282276656847003
2009.02.09;1.29713;1.3093;1.28733;1.29995;0.027897226271737307;1.2870321110250513;1.2874192668733186
2009.02.10;1.30005;1.3074;1.28095;1.2907;0.027780738344647473;1.2929147471248261;1.2949611776380485
2009.02.11;1.2908;1.2996;1.2832;1.28855;0.02797322826110726;1.2926505241696775;1.2932747393011985
2009.02.12;1.28895;1.29425;1.272;1.28955;0.027814215725911026;1.2919288061087584;1.2895321833240954
2009.02.13;1.28945;1.29415;1.282;1.28615;0.02783005889368049;1.289831004516283;1.2875543595644732
2009.02.16;1.2792;1.2825;1.2726;1.27961;0.027415416271199415;1.2894669828844443;1.2883278967031109
2009.02.17;1.27952;1.27998;1.2562;1.25775;0.02698370471317605;1.283431676984014;1.285156227962042
2009.02.18;1.25785;1.264;1.2512;1.25538;0.027245853029168796;1.2742603123528065;1.2716367934989472
2009.02.19;1.25536;1.27595;1.25395;1.26875;0.027147985333052814;1.2660975662167193;1.263439340713138
2009.02.20;1.26865;1.2884;1.25565;1.28255;0.026978758762080172;1.2656126119646307;1.266874988949925
2009.02.23;1.28195;1.29911;1.2691;1.271;0.027108784836869314;1.2687927330889963;1.2745846497477065
2009.02.24;1.27085;1.2876;1.26616;1.28689;0.027344431063591697;1.2724265259569905;1.2718189759576266
2009.02.25;1.28681;1.28981;1.269;1.272;0.0271406385687813;1.2765887008961103;1.2771834374046807
2009.02.26;1.27204;1.28099;1.26815;1.2733;0.027172811542298295;1.2773715938556274;1.2738295747770314
2009.02.27;1.27333;1.27495;1.26035;1.26676;0.026875346249024663;1.2775793826731536;1.27484746027466
2009.03.02;1.26169;1.26308;1.25449;1.2556;0.026693191875745294;1.273311117576649;1.271296717853211
2009.03.03;1.25565;1.26767;1.25205;1.25422;0.026502443030071855;1.2659481485253465;1.2631133799093641
2009.03.04;1.25415;1.26631;1.2456;1.2648;0.02631047546742837;1.262028766545115;1.2589169881844042
2009.03.05;1.2649;1.2653;1.24801;1.25405;0.02606608422627646;1.260126763670756;1.2625533957041395
2009.03.06;1.254;1.27541;1.2536;1.26535;0.0259956246405105;1.2561638351376898;1.2583367910539915
2009.03.09;1.26746;1.27262;1.25549;1.25907;0.025830432347199814;1.2602116
